datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
2016-12-24,"Dhaka,Bangladesh",27.1,18.7,22.3,27.5,18.7,22.3,16.7,72.5,0.0,0.0,0.0,,,,,5.4,70.0,1011.0,13.1,2.6,151.0,13.0,6,,2016-12-24T06:37:53,2016-12-24T17:18:17,0.84,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2016-12-25,"Dhaka,Bangladesh",27.1,19.3,23.0,27.4,19.3,23.0,16.6,69.4,0.0,0.0,0.0,,,,,10.2,49.4,1012.3,15.8,2.7,161.5,13.9,6,,2016-12-25T06:38:20,2016-12-25T17:18:50,0.87,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2016-12-26,"Dhaka,Bangladesh",27.1,19.8,23.0,28.2,19.8,23.1,17.9,74.0,0.0,0.0,0.0,,,,,14.8,279.5,1011.8,23.4,2.5,157.9,13.7,6,,2016-12-26T06:38:45,2016-12-26T17:19:24,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2016-12-27,"Dhaka,Bangladesh",27.0,18.0,21.9,27.1,18.0,21.9,16.2,72.5,0.0,0.0,0.0,,,,,14.8,335.5,1013.5,14.9,2.6,152.6,13.2,6,,2016-12-27T06:39:10,2016-12-27T17:19:59,0.93,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2016-12-28,"Dhaka,Bangladesh",24.9,16.0,20.5,24.9,16.0,20.5,16.3,78.2,0.0,0.0,0.0,,,,,11.2,331.9,1013.6,19.7,2.1,177.0,15.4,7,,2016-12-28T06:39:33,2016-12-28T17:20:35,0.97,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2016-12-29,"Dhaka,Bangladesh",26.0,16.6,20.7,26.0,16.6,20.7,16.1,77.0,0.0,0.0,0.0,,,,,15.1,295.4,1014.0,21.2,2.2,181.4,15.6,7,,2016-12-29T06:39:55,2016-12-29T17:21:11,0.0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2016-12-30,"Dhaka,Bangladesh",26.1,17.6,20.9,26.1,17.6,20.9,15.5,73.9,0.0,0.0,0.0,,,,,9.4,247.9,1014.3,27.9,2.4,168.6,14.6,6,,2016-12-30T06:40:16,2016-12-30T17:21:48,0.03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2016-12-31,"Dhaka,Bangladesh",25.0,16.0,20.1,25.0,16.0,20.1,15.2,74.9,0.0,0.0,0.0,,,,,9.4,130.0,1014.4,15.7,2.6,169.5,14.5,6,,2016-12-31T06:40:36,2016-12-31T17:22:26,0.07,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-01,"Dhaka,Bangladesh",26.0,16.0,20.5,26.0,16.0,20.5,14.9,73.2,0.0,0.0,0.0,,,,,11.2,25.4,1014.7,16.5,1.9,155.4,13.4,6,,2017-01-01T06:40:54,2017-01-01T17:23:04,0.1,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-02,"Dhaka,Bangladesh",27.0,16.0,20.9,27.1,16.0,20.9,15.4,72.9,0.0,0.0,0.0,,,,,11.2,29.6,1014.5,16.8,2.3,171.6,14.8,7,,2017-01-02T06:41:11,2017-01-02T17:23:43,0.14,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-03,"Dhaka,Bangladesh",27.0,16.8,21.4,27.1,16.8,21.4,15.3,69.7,0.0,0.0,0.0,,,,,14.8,310.3,1013.3,14.4,2.8,171.0,14.8,7,,2017-01-03T06:41:27,2017-01-03T17:24:23,0.17,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-04,"Dhaka,Bangladesh",26.1,16.0,20.8,26.1,16.0,20.8,14.1,67.6,0.0,0.0,0.0,,,,,18.4,303.2,1012.9,0.2,3.1,174.7,15.1,7,,2017-01-04T06:41:42,2017-01-04T17:25:03,0.21,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-01-05,"Dhaka,Bangladesh",24.0,15.8,19.6,24.0,15.8,19.6,15.8,79.4,0.0,0.0,0.0,,,,,16.6,306.9,1012.2,24.9,2.0,172.3,14.8,7,,2017-01-05T06:41:55,2017-01-05T17:25:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-06,"Dhaka,Bangladesh",24.0,15.7,19.1,24.0,15.7,19.1,15.4,80.3,0.0,0.0,0.0,,,,,18.4,302.3,1012.4,13.2,1.6,180.8,15.6,7,,2017-01-06T06:42:07,2017-01-06T17:26:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-07,"Dhaka,Bangladesh",25.0,14.0,18.9,25.0,14.0,18.9,13.5,73.9,0.0,0.0,0.0,,,,,13.0,311.8,1011.2,28.4,2.0,185.8,16.1,7,,2017-01-07T06:42:18,2017-01-07T17:27:07,0.32,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-08,"Dhaka,Bangladesh",27.0,15.7,20.3,26.8,15.7,20.3,13.0,65.9,0.0,0.0,0.0,,,,,18.4,319.1,1011.1,9.8,2.9,187.4,16.1,7,,2017-01-08T06:42:27,2017-01-08T17:27:49,0.35,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-01-09,"Dhaka,Bangladesh",26.4,15.8,20.5,26.4,15.8,20.5,12.8,64.0,0.0,0.0,0.0,,,,,18.4,319.6,1011.2,0.0,3.1,188.9,16.4,7,,2017-01-09T06:42:35,2017-01-09T17:28:31,0.39,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-10,"Dhaka,Bangladesh",26.0,15.8,20.1,26.0,15.8,20.1,13.2,66.2,0.0,0.0,0.0,,,,,22.3,323.5,1011.7,29.5,3.3,179.0,15.4,7,,2017-01-10T06:42:42,2017-01-10T17:29:14,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-11,"Dhaka,Bangladesh",25.0,14.8,19.7,25.0,14.8,19.7,13.1,67.2,0.0,0.0,0.0,,,,,13.7,315.0,1012.4,6.0,2.8,178.9,15.5,7,,2017-01-11T06:42:47,2017-01-11T17:29:57,0.46,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-12,"Dhaka,Bangladesh",26.0,15.8,19.9,26.0,15.8,19.9,12.0,62.8,0.0,0.0,0.0,,,,,18.4,336.3,1012.6,4.3,3.0,182.2,15.7,7,,2017-01-12T06:42:51,2017-01-12T17:30:40,0.5,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-13,"Dhaka,Bangladesh",26.0,13.8,18.1,26.0,13.8,18.1,9.4,58.6,0.0,0.0,0.0,,,,,22.3,310.1,1013.8,0.0,3.5,190.0,16.3,7,,2017-01-13T06:42:54,2017-01-13T17:31:23,0.52,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-14,"Dhaka,Bangladesh",24.0,12.0,17.4,24.0,12.0,17.4,6.7,51.3,3.3,100.0,12.5,rain,,,,16.6,301.4,1014.8,0.0,3.9,200.5,17.2,8,,2017-01-14T06:42:55,2017-01-14T17:32:07,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-15,"Dhaka,Bangladesh",25.0,11.9,18.1,25.0,11.9,18.1,10.6,63.8,0.0,0.0,0.0,,,,,18.4,306.6,1015.0,0.1,3.3,189.4,16.5,7,,2017-01-15T06:42:54,2017-01-15T17:32:50,0.59,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-16,"Dhaka,Bangladesh",24.1,14.0,18.7,24.1,14.0,18.7,10.7,61.8,0.0,0.0,0.0,,,,,16.8,318.2,1014.1,0.0,3.0,190.9,16.7,7,,2017-01-16T06:42:52,2017-01-16T17:33:34,0.62,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-17,"Dhaka,Bangladesh",26.0,13.0,18.7,26.0,13.0,18.7,10.9,63.6,0.0,0.0,0.0,,,,,17.1,301.7,1014.6,4.2,2.7,178.5,15.7,7,,2017-01-17T06:42:49,2017-01-17T17:34:18,0.65,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-18,"Dhaka,Bangladesh",26.0,13.8,19.5,26.0,13.8,19.5,12.1,65.3,0.0,0.0,0.0,,,,,11.2,325.4,1016.7,8.1,2.8,181.3,15.7,7,,2017-01-18T06:42:44,2017-01-18T17:35:02,0.69,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-01-19,"Dhaka,Bangladesh",27.0,13.9,19.9,26.6,13.9,19.9,12.3,64.8,0.0,0.0,0.0,,,,,18.4,305.5,1016.6,4.2,3.0,201.3,17.3,8,,2017-01-19T06:42:38,2017-01-19T17:35:46,0.72,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-01-20,"Dhaka,Bangladesh",26.0,15.0,20.2,26.0,15.0,20.2,12.1,61.2,0.0,0.0,0.0,,,,,14.8,312.7,1016.2,15.9,3.5,195.6,16.9,7,,2017-01-20T06:42:31,2017-01-20T17:36:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-21,"Dhaka,Bangladesh",26.0,14.6,19.8,26.0,14.6,19.8,12.0,62.9,0.0,0.0,0.0,,,,,13.0,307.7,1016.6,0.0,3.4,200.2,17.3,8,,2017-01-21T06:42:22,2017-01-21T17:37:13,0.78,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-22,"Dhaka,Bangladesh",28.0,15.1,20.9,27.3,15.1,20.8,13.2,64.4,0.0,0.0,0.0,,,,,14.8,310.8,1016.6,4.2,2.9,197.0,17.1,7,,2017-01-22T06:42:11,2017-01-22T17:37:57,0.81,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-23,"Dhaka,Bangladesh",26.9,16.0,21.2,26.7,16.0,21.2,12.8,60.6,0.0,0.0,0.0,,,,,16.6,311.9,1016.0,3.9,3.3,191.8,16.4,7,,2017-01-23T06:41:59,2017-01-23T17:38:40,0.85,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,remote,41922099999,41939099999,41909099999"
2017-01-24,"Dhaka,Bangladesh",27.0,15.7,21.1,26.5,15.7,21.1,13.0,62.8,0.0,0.0,0.0,,,,,14.8,317.0,1016.2,2.1,3.2,186.0,16.1,7,,2017-01-24T06:41:46,2017-01-24T17:39:23,0.88,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-25,"Dhaka,Bangladesh",28.1,16.8,22.1,27.5,16.8,22.0,14.9,66.7,0.0,0.0,0.0,,,,,11.2,35.0,1016.8,0.0,2.8,209.6,17.9,8,,2017-01-25T06:41:32,2017-01-25T17:40:06,0.91,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-26,"Dhaka,Bangladesh",30.0,16.7,22.9,28.5,16.7,22.7,13.3,58.4,0.0,0.0,0.0,,,,,11.2,263.3,1015.7,3.1,3.3,213.9,18.5,8,,2017-01-26T06:41:16,2017-01-26T17:40:49,0.94,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-27,"Dhaka,Bangladesh",26.7,17.0,22.2,26.9,17.0,22.2,15.1,65.6,0.0,0.0,0.0,,,,,13.0,287.2,1014.0,55.2,2.9,181.1,15.6,7,,2017-01-27T06:40:58,2017-01-27T17:41:32,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-28,"Dhaka,Bangladesh",26.8,17.8,22.0,27.1,17.8,22.0,15.3,67.6,0.0,0.0,0.0,,,,,14.8,334.0,1013.4,29.0,2.9,188.0,16.1,7,,2017-01-28T06:40:40,2017-01-28T17:42:14,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-01-29,"Dhaka,Bangladesh",26.0,15.9,21.1,26.0,15.9,21.1,12.2,59.2,0.0,0.0,0.0,,,,,24.1,321.6,1014.4,0.7,4.0,208.9,17.9,8,,2017-01-29T06:40:20,2017-01-29T17:42:56,0.04,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-01-30,"Dhaka,Bangladesh",26.0,16.0,20.8,26.0,16.0,20.8,12.7,62.5,0.0,0.0,0.0,,,,,14.8,293.7,1013.2,3.7,3.6,209.7,18.1,8,,2017-01-30T06:39:58,2017-01-30T17:43:38,0.08,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-01-31,"Dhaka,Bangladesh",26.0,16.5,20.5,26.0,16.5,20.5,12.8,64.0,0.0,0.0,0.0,,,,,14.8,302.7,1013.0,0.0,3.2,196.7,17.2,7,,2017-01-31T06:39:35,2017-01-31T17:44:19,0.12,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-01,"Dhaka,Bangladesh",27.0,15.7,21.0,26.5,15.7,20.9,13.1,63.9,0.0,0.0,0.0,,,,,14.8,339.3,1014.8,0.0,3.1,200.1,17.4,8,,2017-02-01T06:39:11,2017-02-01T17:45:01,0.15,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-02-02,"Dhaka,Bangladesh",27.1,16.0,21.0,26.7,16.0,21.0,12.7,61.8,0.0,0.0,0.0,,,,,22.3,315.2,1016.3,0.0,3.3,197.5,17.3,7,,2017-02-02T06:38:46,2017-02-02T17:45:41,0.19,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-02-03,"Dhaka,Bangladesh",26.0,15.7,19.9,26.0,15.7,19.9,14.3,71.5,0.0,0.0,0.0,,,,,14.8,304.6,1015.1,0.1,2.9,199.9,17.3,7,,2017-02-03T06:38:19,2017-02-03T17:46:22,0.22,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-04,"Dhaka,Bangladesh",28.1,16.8,21.6,27.8,16.8,21.6,14.6,67.1,0.0,0.0,0.0,,,,,13.4,4.1,1013.4,5.6,3.0,215.6,18.8,8,,2017-02-04T06:37:51,2017-02-04T17:47:02,0.25,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-05,"Dhaka,Bangladesh",31.6,16.3,23.3,29.8,16.3,23.0,13.4,57.8,0.0,0.0,0.0,,,,,14.8,56.7,1012.5,0.0,3.9,230.6,20.0,8,,2017-02-05T06:37:22,2017-02-05T17:47:41,0.29,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-06,"Dhaka,Bangladesh",30.1,18.0,23.8,29.2,18.0,23.5,13.4,55.3,0.0,0.0,0.0,,,,,14.8,266.1,1010.7,2.2,3.6,224.7,19.5,8,,2017-02-06T06:36:52,2017-02-06T17:48:20,0.33,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-07,"Dhaka,Bangladesh",29.0,19.0,23.6,28.6,19.0,23.5,14.0,57.0,0.0,0.0,0.0,,,,,16.5,286.8,1011.0,0.2,3.9,205.9,17.7,7,,2017-02-07T06:36:20,2017-02-07T17:48:59,0.37,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2017-02-08,"Dhaka,Bangladesh",29.0,18.0,22.8,27.8,18.0,22.7,11.9,51.8,0.0,0.0,0.0,,,,,16.5,304.8,1012.7,0.0,3.8,225.6,19.7,8,,2017-02-08T06:35:48,2017-02-08T17:49:37,0.4,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,remote,41922099999,41939099999,41909099999"
2017-02-09,"Dhaka,Bangladesh",30.0,16.7,22.3,28.8,16.7,22.1,12.3,55.7,0.0,0.0,0.0,,,,,18.4,283.8,1012.1,0.0,3.8,229.8,19.7,8,,2017-02-09T06:35:14,2017-02-09T17:50:15,0.44,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-10,"Dhaka,Bangladesh",29.0,16.7,22.2,27.9,16.7,22.0,12.8,58.0,0.0,0.0,0.0,,,,,11.2,255.8,1012.0,0.0,3.5,220.0,19.1,8,,2017-02-10T06:34:39,2017-02-10T17:50:53,0.47,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-11,"Dhaka,Bangladesh",28.1,17.8,22.8,28.6,17.8,22.8,14.5,61.2,0.0,0.0,0.0,,,,,11.2,42.2,1014.6,15.0,3.5,195.2,16.9,7,,2017-02-11T06:34:02,2017-02-11T17:51:30,0.5,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-12,"Dhaka,Bangladesh",29.0,18.1,23.7,28.3,18.1,23.5,13.1,53.7,0.0,0.0,0.0,,,,,14.8,337.1,1016.4,4.6,3.9,201.5,17.5,7,,2017-02-12T06:33:25,2017-02-12T17:52:06,0.54,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-02-13,"Dhaka,Bangladesh",29.0,19.7,23.9,27.6,19.7,23.6,11.3,47.5,0.0,0.0,0.0,,,,,16.6,322.5,1017.3,2.4,3.8,192.2,16.6,7,,2017-02-13T06:32:47,2017-02-13T17:52:42,0.57,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-14,"Dhaka,Bangladesh",30.0,18.5,24.1,29.0,18.5,23.9,14.5,57.3,0.0,0.0,0.0,,,,,11.2,358.5,1018.3,5.6,3.7,205.1,17.8,8,,2017-02-14T06:32:07,2017-02-14T17:53:18,0.6,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-02-15,"Dhaka,Bangladesh",30.0,18.8,23.9,28.6,18.8,23.7,14.5,58.5,0.0,0.0,0.0,,,,,14.8,317.5,1017.7,0.5,3.3,215.1,18.5,8,,2017-02-15T06:31:27,2017-02-15T17:53:53,0.64,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-16,"Dhaka,Bangladesh",30.0,18.8,23.8,28.8,18.8,23.6,14.2,57.5,0.0,0.0,0.0,,,,,16.6,307.8,1015.5,1.5,3.6,210.5,18.2,8,,2017-02-16T06:30:46,2017-02-16T17:54:28,0.67,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-17,"Dhaka,Bangladesh",30.0,18.0,23.5,29.4,18.0,23.5,14.0,56.7,0.0,0.0,0.0,,,,,11.2,317.3,1014.6,0.0,3.7,222.5,19.3,8,,2017-02-17T06:30:03,2017-02-17T17:55:02,0.7,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-02-18,"Dhaka,Bangladesh",30.0,18.8,24.2,29.2,18.8,24.1,14.9,58.4,0.0,0.0,0.0,,,,,14.8,289.4,1014.4,1.7,3.3,218.8,19.1,8,,2017-02-18T06:29:20,2017-02-18T17:55:36,0.73,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-19,"Dhaka,Bangladesh",29.1,20.7,24.5,28.4,20.7,24.3,15.8,60.5,0.0,0.0,0.0,,,,,11.8,283.6,1012.2,24.1,3.6,189.2,16.5,7,,2017-02-19T06:28:36,2017-02-19T17:56:09,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-02-20,"Dhaka,Bangladesh",28.0,20.9,24.4,29.7,20.9,24.7,18.9,72.4,0.0,0.0,0.0,,,,,18.4,209.6,1007.8,32.1,2.8,196.1,16.9,7,,2017-02-20T06:27:50,2017-02-20T17:56:42,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-21,"Dhaka,Bangladesh",31.0,21.0,26.4,34.6,21.0,27.3,19.9,68.7,0.0,0.0,0.0,,,,,25.9,182.7,1007.2,45.5,3.6,221.0,19.1,8,,2017-02-21T06:27:04,2017-02-21T17:57:14,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-22,"Dhaka,Bangladesh",29.2,23.0,26.2,30.3,23.0,26.8,19.3,66.9,0.0,0.0,0.0,,,,,22.3,189.4,1008.4,56.1,3.9,233.3,20.1,8,,2017-02-22T06:26:17,2017-02-22T17:57:46,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-23,"Dhaka,Bangladesh",29.0,23.0,25.5,28.4,23.0,25.4,17.2,63.5,4.9,100.0,70.83,rain,,,,20.6,258.2,1010.4,56.2,3.9,213.0,18.5,8,,2017-02-23T06:25:30,2017-02-23T17:58:18,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-24,"Dhaka,Bangladesh",30.0,19.3,24.1,28.6,19.3,23.8,11.2,46.7,0.0,0.0,0.0,,,,,18.4,310.9,1012.8,0.4,4.1,256.7,22.2,9,,2017-02-24T06:24:41,2017-02-24T17:58:49,0.92,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-25,"Dhaka,Bangladesh",30.0,17.9,24.1,28.5,17.9,23.8,11.5,47.8,2.7,100.0,12.5,rain,,,,18.4,286.7,1012.5,0.0,3.9,261.0,22.6,9,,2017-02-25T06:23:52,2017-02-25T17:59:20,0.96,Rain,Clear conditions throughout the day with early morning rain.,rain,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-26,"Dhaka,Bangladesh",30.0,16.7,23.5,28.6,16.7,23.2,11.0,48.6,0.0,0.0,0.0,,,,,18.4,264.0,1010.3,0.0,3.9,263.3,22.8,9,,2017-02-26T06:23:02,2017-02-26T17:59:50,0.0,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-27,"Dhaka,Bangladesh",31.0,18.6,24.4,29.9,18.6,24.0,12.2,50.7,0.0,0.0,0.0,,,,,22.3,304.5,1012.3,0.0,3.7,257.0,22.1,9,,2017-02-27T06:22:11,2017-02-27T18:00:20,0.02,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-02-28,"Dhaka,Bangladesh",29.2,19.0,24.2,28.1,19.0,24.0,12.2,49.8,0.0,0.0,0.0,,,,,25.2,302.9,1012.5,0.0,3.8,256.2,22.1,9,,2017-02-28T06:21:20,2017-02-28T18:00:49,0.06,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41923099999,41929099999,41922099999,41939099999,41909099999"
2017-03-01,"Dhaka,Bangladesh",31.0,20.0,24.9,29.5,20.0,24.6,12.1,46.8,0.0,0.0,0.0,,,,,14.8,266.2,1011.4,0.0,4.0,256.1,22.1,9,,2017-03-01T06:20:28,2017-03-01T18:01:18,0.09,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-03-02,"Dhaka,Bangladesh",32.1,20.0,25.6,30.6,20.0,25.2,14.6,54.2,0.0,0.0,0.0,,,,,18.4,214.2,1009.5,0.0,3.5,254.1,22.0,9,,2017-03-02T06:19:35,2017-03-02T18:01:47,0.13,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-03-03,"Dhaka,Bangladesh",33.0,21.5,26.7,32.1,21.5,26.7,16.8,57.3,0.0,0.0,0.0,,,,,18.4,241.9,1007.1,15.6,3.8,245.1,21.0,9,,2017-03-03T06:18:42,2017-03-03T18:02:15,0.17,Clear,Clear conditions throughout the day.,clear-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
2017-03-04,"Dhaka,Bangladesh",30.1,22.8,26.2,29.5,22.8,26.2,16.8,57.8,0.0,0.0,0.0,,,,,18.4,214.0,1007.7,47.0,4.1,233.1,20.1,8,,2017-03-04T06:17:48,2017-03-04T18:02:43,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VGHS,41941099999,41929099999,41923099999,41922099999,41939099999,41909099999"
